TN4270301d_val,TN4270401d_val,TN4270501d_val,TN4270601d_val,TN4270701d_val,TN4270801d_val,TN4270901d_val,TN4271001d_val,TN4271101d_val,TN4271201d_val,TN4271301d_val,TN4271401d_val,TN4271502d_val
8.9759,9.0781,9.7067,10.9828,10.4079,10.2166,9.5626,9.7497,9.9056,9.5914,8.7571,8.7585,8.4593
8.9295,9.0648,9.6848,10.9787,10.3518,10.2138,9.524,9.7342,9.9017,9.5809,8.7221,8.7372,8.4407
8.9295,9.0648,9.6848,10.9787,10.3518,10.2138,9.524,9.7342,9.9017,9.5809,8.7221,8.7372,8.4407
8.9215,9.0355,9.6549,10.9344,10.3235,10.2104,9.4691,9.7206,9.8921,9.5724,8.6996,8.7231,8.415
8.9215,9.0355,9.6549,10.9344,10.3235,10.2104,9.4691,9.7206,9.8921,9.5724,8.6996,8.7231,8.415
8.9215,9.0355,9.6549,10.9344,10.3235,10.2104,9.4691,9.7206,9.8921,9.5724,8.6996,8.7231,8.415
8.883,8.9981,9.6341,10.8581,10.2575,10.1949,9.4171,9.7088,9.8796,9.5304,8.6835,8.7201,8.3991
8.883,8.9981,9.6341,10.8581,10.2575,10.1949,9.4171,9.7088,9.8796,9.5304,8.6835,8.7201,8.3991
8.8225,8.9607,9.6027,10.7949,10.1959,10.1538,9.3941,9.6822,9.8749,9.4944,8.6691,8.7118,8.375
8.8225,8.9607,9.6027,10.7949,10.1959,10.1538,9.3941,9.6822,9.8749,9.4944,8.6691,8.7118,8.375
8.7927,8.9467,9.5718,10.7431,10.1808,10.0948,9.3862,9.6466,9.8617,9.4523,8.6606,8.682,8.3626
8.7927,8.9467,9.5718,10.7431,10.1808,10.0948,9.3862,9.6466,9.8617,9.4523,8.6606,8.682,8.3626
8.7794,8.9303,9.5183,10.7351,10.1705,9.9082,9.3753,9.5832,9.8383,9.4378,8.6552,8.6351,8.3586
8.7794,8.9303,9.5183,10.7351,10.1705,9.9082,9.3753,9.5832,9.8383,9.4378,8.6552,8.6351,8.3586
8.7582,8.9048,9.4512,10.7154,10.1607,9.7827,9.3645,9.5275,9.8204,9.4348,8.6491,8.608,8.3438
8.7582,8.9048,9.4512,10.7154,10.1607,9.7827,9.3645,9.5275,9.8204,9.4348,8.6491,8.608,8.3438
8.6998,8.8616,9.4034,10.6823,10.1292,9.7419,9.3315,9.5061,9.7824,9.4296,8.6414,8.5865,8.3313
8.6998,8.8616,9.4034,10.6823,10.1292,9.7419,9.3315,9.5061,9.7824,9.4296,8.6414,8.5865,8.3313
8.6443,8.8226,9.3944,10.6595,10.0657,9.7203,9.24,9.4961,9.7526,9.4238,8.6378,8.5779,8.312
8.6443,8.8226,9.3944,10.6595,10.0657,9.7203,9.24,9.4961,9.7526,9.4238,8.6378,8.5779,8.312
8.6245,8.8098,9.3942,10.6104,9.9448,9.6486,9.1965,9.49,9.6692,9.4181,8.634,8.5706,8.3041
8.6245,8.8098,9.3942,10.6104,9.9448,9.6486,9.1965,9.49,9.6692,9.4181,8.634,8.5706,8.3041
8.6162,8.8084,9.3944,10.5158,9.8662,9.5814,9.177,9.4739,9.5086,9.4168,8.6085,8.5606,8.291
8.6162,8.8084,9.3944,10.5158,9.8662,9.5814,9.177,9.4739,9.5086,9.4168,8.6085,8.5606,8.291
8.6063,8.7905,9.3774,10.4334,9.8347,9.5578,9.1523,9.4631,9.3979,9.4099,8.5874,8.5283,8.2702
8.6063,8.7905,9.3774,10.4334,9.8347,9.5578,9.1523,9.4631,9.3979,9.4099,8.5874,8.5283,8.2702
8.5501,8.7429,9.367,10.3983,9.8061,9.5446,9.1216,9.3601,9.3697,9.3761,8.5827,8.4598,8.2617
8.5501,8.7429,9.367,10.3983,9.8061,9.5446,9.1216,9.3601,9.3697,9.3761,8.5827,8.4598,8.2617
8.495,8.7208,9.3238,10.3647,9.6949,9.5205,9.0803,9.2857,9.3624,9.3342,8.5787,8.3833,8.2541
8.495,8.7208,9.3238,10.3647,9.6949,9.5205,9.0803,9.2857,9.3624,9.3342,8.5787,8.3833,8.2541
8.4602,8.7056,9.3019,10.2425,9.5726,9.4523,9.0099,9.225,9.3529,9.2477,8.5682,8.3488,8.24
8.4602,8.7056,9.3019,10.2425,9.5726,9.4523,9.0099,9.225,9.3529,9.2477,8.5682,8.3488,8.24
8.4331,8.6771,9.2857,10.1902,9.5388,9.4313,8.9763,9.1668,9.3082,9.2238,8.539,8.3347,8.2289
8.4331,8.6771,9.2857,10.1902,9.5388,9.4313,8.9763,9.1668,9.3082,9.2238,8.539,8.3347,8.2289
8.4132,8.6305,9.2805,10.0829,9.5312,9.4099,8.9504,9.1032,9.2024,9.2031,8.5022,8.3192,8.218
8.4132,8.6305,9.2805,10.0829,9.5312,9.4099,8.9504,9.1032,9.2024,9.2031,8.5022,8.3192,8.218
8.4029,8.6182,9.2382,9.982,9.5135,9.3152,8.8975,9.0247,9.1565,9.1851,8.4805,8.307,8.2086
8.4029,8.6182,9.2382,9.982,9.5135,9.3152,8.8975,9.0247,9.1565,9.1851,8.4805,8.307,8.2086
8.3802,8.5918,9.1484,9.9469,9.4743,9.27,8.7323,8.9797,9.1334,9.151,8.4593,8.2925,8.1979
8.3802,8.5918,9.1484,9.9469,9.4743,9.27,8.7323,8.9797,9.1334,9.151,8.4593,8.2925,8.1979
8.3608,8.5718,9.1064,9.9204,9.4449,9.2523,8.567,8.9337,9.0775,9.1236,8.4423,8.2793,8.1913
8.3608,8.5718,9.1064,9.9204,9.4449,9.2523,8.567,8.9337,9.0775,9.1236,8.4423,8.2793,8.1913
8.359,8.5625,9.0667,9.9162,9.4292,9.2228,8.518,8.9031,8.9519,9.1268,8.4288,8.2695,8.1856
8.359,8.5625,9.0667,9.9162,9.4292,9.2228,8.518,8.9031,8.9519,9.1268,8.4288,8.2695,8.1856
8.3391,8.545,9.044,9.8987,9.4168,9.1774,8.4962,8.8434,8.8723,9.1228,8.4216,8.2586,8.1582
8.3391,8.545,9.044,9.8987,9.4168,9.1774,8.4962,8.8434,8.8723,9.1228,8.4216,8.2586,8.1582
8.3113,8.5271,9.0244,9.8302,9.4076,9.0479,8.4885,8.7987,8.7713,9.105,8.4181,8.2483,8.1439
8.3113,8.5271,9.0244,9.8302,9.4076,9.0479,8.4885,8.7987,8.7713,9.105,8.4181,8.2483,8.1439
8.302,8.4995,8.9631,9.7294,9.3772,8.9687,8.4579,8.7943,8.6924,9.0869,8.4023,8.2441,8.1316
8.302,8.4995,8.9631,9.7294,9.3772,8.9687,8.4579,8.7943,8.6924,9.0869,8.4023,8.2441,8.1316
8.2965,8.4372,8.9426,9.6869,9.3,8.9285,8.4327,8.7936,8.6319,9.0469,8.3577,8.2378,8.1184
8.2965,8.4372,8.9426,9.6869,9.3,8.9285,8.4327,8.7936,8.6319,9.0469,8.3577,8.2378,8.1184
8.2909,8.3737,8.9129,9.6726,9.264,8.8967,8.3803,8.764,8.5894,9.0197,8.3388,8.2213,8.1106
8.2909,8.3737,8.9129,9.6726,9.264,8.8967,8.3803,8.764,8.5894,9.0197,8.3388,8.2213,8.1106
8.2756,8.3268,8.8758,9.6663,9.2319,8.8924,8.3625,8.7324,8.5527,9.0093,8.3227,8.2073,8.0858
8.2756,8.3268,8.8758,9.6663,9.2319,8.8924,8.3625,8.7324,8.5527,9.0093,8.3227,8.2073,8.0858
8.2683,8.2931,8.8534,9.6596,9.194,8.8905,8.3532,8.7323,8.4965,8.9902,8.3039,8.2014,8.0771
8.2683,8.2931,8.8534,9.6596,9.194,8.8905,8.3532,8.7323,8.4965,8.9902,8.3039,8.2014,8.0771
8.2637,8.2838,8.8482,9.647,9.1417,8.882,8.3219,8.7278,8.3792,8.9409,8.2793,8.193,8.0735
8.2637,8.2838,8.8482,9.647,9.1417,8.882,8.3219,8.7278,8.3792,8.9409,8.2793,8.193,8.0735
8.2613,8.2805,8.8413,9.6301,9.0965,8.8618,8.2806,8.6972,8.2946,8.8957,8.2613,8.1819,8.0682
8.2613,8.2805,8.8413,9.6301,9.0965,8.8618,8.2806,8.6972,8.2946,8.8957,8.2613,8.1819,8.0682
8.2495,8.2607,8.8341,9.6164,9.0596,8.8193,8.2446,8.6478,8.2456,8.8492,8.2478,8.1624,8.051
8.2495,8.2607,8.8341,9.6164,9.0596,8.8193,8.2446,8.6478,8.2456,8.8492,8.2478,8.1624,8.051
8.2321,8.2021,8.8246,9.6129,9.0021,8.7922,8.2228,8.6233,8.2326,8.7999,8.2328,8.1409,8.0343
8.2321,8.2021,8.8246,9.6129,9.0021,8.7922,8.2228,8.6233,8.2326,8.7999,8.2328,8.1409,8.0343
8.2288,8.1661,8.8094,9.5835,8.9552,8.7573,8.2137,8.5798,8.2022,8.7583,8.2264,8.1285,8.0163
8.2288,8.1661,8.8094,9.5835,8.9552,8.7573,8.2137,8.5798,8.2022,8.7583,8.2264,8.1285,8.0163
8.2117,8.1423,8.803,9.5377,8.9326,8.7281,8.2052,8.5417,8.1654,8.7058,8.2061,8.121,7.9939
8.2117,8.1423,8.803,9.5377,8.9326,8.7281,8.2052,8.5417,8.1654,8.7058,8.2061,8.121,7.9939
8.2024,8.1154,8.7928,9.4009,8.8894,8.6656,8.1969,8.4406,8.1303,8.6597,8.1609,8.1094,7.9676
8.2024,8.1154,8.7928,9.4009,8.8894,8.6656,8.1969,8.4406,8.1303,8.6597,8.1609,8.1094,7.9676
8.1917,8.1074,8.7606,9.3062,8.858,8.5978,8.1861,8.3584,8.1163,8.6005,8.1323,8.0963,7.9666
8.1917,8.1074,8.7606,9.3062,8.858,8.5978,8.1861,8.3584,8.1163,8.6005,8.1323,8.0963,7.9666
8.1188,8.0724,8.7427,9.2609,8.8471,8.482,8.1744,8.3424,8.0869,8.5434,8.1195,8.0715,7.9625
8.1188,8.0724,8.7427,9.2609,8.8471,8.482,8.1744,8.3424,8.0869,8.5434,8.1195,8.0715,7.9625
8.0379,8.0345,8.7157,9.0503,8.8449,8.4249,8.1602,8.3003,8.0127,8.4792,8.114,8.0419,7.9542
8.0379,8.0345,8.7157,9.0503,8.8449,8.4249,8.1602,8.3003,8.0127,8.4792,8.114,8.0419,7.9542
8.0091,8.0133,8.692,8.9216,8.8343,8.3908,8.1513,8.2666,7.9973,8.4575,8.1094,8.0216,7.928
8.0091,8.0133,8.692,8.9216,8.8343,8.3908,8.1513,8.2666,7.9973,8.4575,8.1094,8.0216,7.928
8.0012,7.9971,8.668,8.8749,8.7977,8.3568,8.1434,8.2464,7.9852,8.4505,8.1012,8.0128,7.9076
8.0012,7.9971,8.668,8.8749,8.7977,8.3568,8.1434,8.2464,7.9852,8.4505,8.1012,8.0128,7.9076
7.9924,7.9821,8.6595,8.8601,8.761,8.3329,8.135,8.2224,7.9738,8.4491,8.0987,7.995,7.8951
7.9924,7.9821,8.6595,8.8601,8.761,8.3329,8.135,8.2224,7.9738,8.4491,8.0987,7.995,7.8951
7.9749,7.9548,8.6418,8.8466,8.7378,8.2859,8.1265,8.1883,7.964,8.4409,8.0918,7.9863,7.8797
7.9749,7.9548,8.6418,8.8466,8.7378,8.2859,8.1265,8.1883,7.964,8.4409,8.0918,7.9863,7.8797
7.9611,7.9256,8.6155,8.8324,8.7035,8.2046,8.1164,8.173,7.9585,8.4286,8.0805,7.9769,7.8593
7.9611,7.9256,8.6155,8.8324,8.7035,8.2046,8.1164,8.173,7.9585,8.4286,8.0805,7.9769,7.8593
7.946,7.8921,8.5997,8.8022,8.6699,8.1413,8.1094,8.1497,7.9295,8.4195,8.0609,7.9696,7.8464
7.946,7.8921,8.5997,8.8022,8.6699,8.1413,8.1094,8.1497,7.9295,8.4195,8.0609,7.9696,7.8464
7.9323,7.8407,8.5892,8.7126,8.6342,8.0981,8.1051,8.0581,7.904,8.4132,8.0425,7.9591,7.8332
7.9323,7.8407,8.5892,8.7126,8.6342,8.0981,8.1051,8.0581,7.904,8.4132,8.0425,7.9591,7.8332
7.9108,7.824,8.5052,8.6281,8.5586,8.0491,8.1012,7.9437,7.9036,8.4079,8.0266,7.9425,7.8141
7.9108,7.824,8.5052,8.6281,8.5586,8.0491,8.1012,7.9437,7.9036,8.4079,8.0266,7.9425,7.8141
7.884,7.823,8.435,8.5988,8.4798,7.9993,8.0936,7.9234,7.9047,8.398,8.0134,7.9013,7.7922
7.884,7.823,8.435,8.5988,8.4798,7.9993,8.0936,7.9234,7.9047,8.398,8.0134,7.9013,7.7922
7.8512,7.8027,8.4098,8.5864,8.4459,7.9955,8.02,7.8982,7.8956,8.3868,7.9987,7.8746,7.7768
7.8512,7.8027,8.4098,8.5864,8.4459,7.9955,8.02,7.8982,7.8956,8.3868,7.9987,7.8746,7.7768
7.8019,7.7824,8.3946,8.5689,8.3794,7.9946,7.9223,7.8686,7.8894,8.3796,7.9718,7.8602,7.765
7.8019,7.7824,8.3946,8.5689,8.3794,7.9946,7.9223,7.8686,7.8894,8.3796,7.9718,7.8602,7.765
7.7468,7.7592,8.3865,8.537,8.3321,7.9853,7.8539,7.8452,7.8827,8.3708,7.95,7.8356,7.759
7.7468,7.7592,8.3865,8.537,8.3321,7.9853,7.8539,7.8452,7.8827,8.3708,7.95,7.8356,7.759
7.7163,7.7482,8.3628,8.5014,8.2855,7.982,7.8216,7.8251,7.8751,8.3652,7.9416,7.8037,7.7527
7.7163,7.7482,8.3628,8.5014,8.2855,7.982,7.8216,7.8251,7.8751,8.3652,7.9416,7.8037,7.7527
7.7077,7.7428,8.3224,8.4907,8.2727,7.982,7.8111,7.8124,7.8685,8.3548,7.9351,7.7848,7.7484
7.7077,7.7428,8.3224,8.4907,8.2727,7.982,7.8111,7.8124,7.8685,8.3548,7.9351,7.7848,7.7484
7.7012,7.7294,8.2679,8.482,8.2588,7.9821,7.8085,7.808,7.8604,8.3484,7.9199,7.7713,7.7318
7.7012,7.7294,8.2679,8.482,8.2588,7.9821,7.8085,7.808,7.8604,8.3484,7.9199,7.7713,7.7318
7.6878,7.7082,8.2361,8.4484,8.2421,7.982,7.8067,7.803,7.8527,8.3454,7.9062,7.7493,7.7182
7.6878,7.7082,8.2361,8.4484,8.2421,7.982,7.8067,7.803,7.8527,8.3454,7.9062,7.7493,7.7182
7.6731,7.7,8.2161,8.4045,8.2268,7.9818,7.8056,7.7943,7.8478,8.323,7.8932,7.742,7.7114
7.6731,7.7,8.2161,8.4045,8.2268,7.9818,7.8056,7.7943,7.8478,8.323,7.8932,7.742,7.7114
7.6484,7.6895,8.1984,8.3222,8.2098,7.981,7.8048,7.7813,7.8432,8.3131,7.8811,7.7286,7.707
7.6484,7.6895,8.1984,8.3222,8.2098,7.981,7.8048,7.7813,7.8432,8.3131,7.8811,7.7286,7.707
7.6484,7.6895,8.1984,8.3222,8.2098,7.981,7.8048,7.7813,7.8432,8.3131,7.8811,7.7286,7.707
7.6445,7.6794,8.1715,8.2968,8.2005,7.9732,7.8036,7.7744,7.8409,8.3047,7.839,7.6903,7.6992
7.6445,7.6794,8.1715,8.2968,8.2005,7.9732,7.8036,7.7744,7.8409,8.3047,7.839,7.6903,7.6992
7.643,7.6789,8.1509,8.2752,8.1818,7.9087,7.8024,7.7569,7.8398,8.2709,7.8239,7.6707,7.6855
7.643,7.6789,8.1509,8.2752,8.1818,7.9087,7.8024,7.7569,7.8398,8.2709,7.8239,7.6707,7.6855
7.642,7.6742,8.1298,8.2392,8.1428,7.8818,7.8014,7.7412,7.8359,8.2215,7.8067,7.6322,7.6652
7.642,7.6742,8.1298,8.2392,8.1428,7.8818,7.8014,7.7412,7.8359,8.2215,7.8067,7.6322,7.6652
7.6414,7.6561,8.0514,8.1821,8.1104,7.8806,7.7998,7.7278,7.8245,8.1922,7.7714,7.6117,7.6465
7.6414,7.6561,8.0514,8.1821,8.1104,7.8806,7.7998,7.7278,7.8245,8.1922,7.7714,7.6117,7.6465
7.6394,7.6426,7.9794,8.1392,8.073,7.8806,7.7979,7.7061,7.7995,8.1776,7.7398,7.6014,7.6394
7.6394,7.6426,7.9794,8.1392,8.073,7.8806,7.7979,7.7061,7.7995,8.1776,7.7398,7.6014,7.6394
7.6388,7.6352,7.9458,8.1123,8.04,7.8809,7.7957,7.7016,7.7854,8.1556,7.7239,7.5897,7.6164
7.6388,7.6352,7.9458,8.1123,8.04,7.8809,7.7957,7.7016,7.7854,8.1556,7.7239,7.5897,7.6164
7.6368,7.6223,7.9294,8.0642,8.0045,7.8808,7.7949,7.6927,7.779,8.1323,7.7014,7.5844,7.6062
7.6368,7.6223,7.9294,8.0642,8.0045,7.8808,7.7949,7.6927,7.779,8.1323,7.7014,7.5844,7.6062
7.6364,7.6087,7.9196,7.994,7.9588,7.8808,7.7945,7.6925,7.7405,8.037,7.6755,7.5746,7.5915
7.6364,7.6087,7.9196,7.994,7.9588,7.8808,7.7945,7.6925,7.7405,8.037,7.6755,7.5746,7.5915
7.6365,7.5674,7.9137,7.9691,7.9396,7.8808,7.7934,7.6829,7.6866,7.9772,7.6342,7.5603,7.5769
7.6365,7.5674,7.9137,7.9691,7.9396,7.8808,7.7934,7.6829,7.6866,7.9772,7.6342,7.5603,7.5769
7.6352,7.539,7.8624,7.9381,7.93,7.8808,7.7932,7.6771,7.6699,7.9332,7.5997,7.5415,7.5483
7.6352,7.539,7.8624,7.9381,7.93,7.8808,7.7932,7.6771,7.6699,7.9332,7.5997,7.5415,7.5483
7.6329,7.5268,7.7637,7.9089,7.9226,7.8804,7.7867,7.6731,7.6477,7.8868,7.5513,7.5082,7.5141
7.6329,7.5268,7.7637,7.9089,7.9226,7.8804,7.7867,7.6731,7.6477,7.8868,7.5513,7.5082,7.5141
7.6251,7.5155,7.7126,7.8984,7.9149,7.8803,7.7575,7.6685,7.6199,7.8698,7.51,7.4707,7.4911
7.6251,7.5155,7.7126,7.8984,7.9149,7.8803,7.7575,7.6685,7.6199,7.8698,7.51,7.4707,7.4911
7.6153,7.4375,7.6941,7.8778,7.902,7.8802,7.7134,7.6633,7.5952,7.854,7.4862,7.4531,7.4723
7.6153,7.4375,7.6941,7.8778,7.902,7.8802,7.7134,7.6633,7.5952,7.854,7.4862,7.4531,7.4723
7.6065,7.4214,7.6861,7.8011,7.8916,7.8801,7.6718,7.6448,7.5814,7.7658,7.4545,7.4356,7.4506
7.6065,7.4214,7.6861,7.8011,7.8916,7.8801,7.6718,7.6448,7.5814,7.7658,7.4545,7.4356,7.4506
7.6022,7.4175,7.6608,7.7609,7.8858,7.8801,7.6592,7.6195,7.5667,7.7225,7.4199,7.404,7.4363
7.6022,7.4175,7.6608,7.7609,7.8858,7.8801,7.6592,7.6195,7.5667,7.7225,7.4199,7.404,7.4363
7.568,7.4124,7.6077,7.7415,7.8756,7.8787,7.6429,7.5842,7.553,7.6975,7.3884,7.3847,7.4206
7.568,7.4124,7.6077,7.7415,7.8756,7.8787,7.6429,7.5842,7.553,7.6975,7.3884,7.3847,7.4206
7.5139,7.4048,7.5804,7.7066,7.8289,7.8665,7.6165,7.5592,7.5304,7.6543,7.3646,7.3706,7.4063
7.5139,7.4048,7.5804,7.7066,7.8289,7.8665,7.6165,7.5592,7.5304,7.6543,7.3646,7.3706,7.4063
7.477,7.3751,7.5352,7.6666,7.808,7.8214,7.6128,7.5296,7.5123,7.625,7.3526,7.3453,7.3941
7.477,7.3751,7.5352,7.6666,7.808,7.8214,7.6128,7.5296,7.5123,7.625,7.3526,7.3453,7.3941
7.4579,7.3475,7.4948,7.6365,7.8007,7.7453,7.6087,7.5085,7.5014,7.5783,7.3406,7.3211,7.3752
7.4579,7.3475,7.4948,7.6365,7.8007,7.7453,7.6087,7.5085,7.5014,7.5783,7.3406,7.3211,7.3752
7.4402,7.3391,7.4814,7.5979,7.7885,7.6995,7.5932,7.4757,7.4873,7.4734,7.3024,7.3033,7.3656
7.4402,7.3391,7.4814,7.5979,7.7885,7.6995,7.5932,7.4757,7.4873,7.4734,7.3024,7.3033,7.3656
7.4207,7.3359,7.4359,7.56,7.7758,7.6509,7.5515,7.4268,7.4664,7.3992,7.2924,7.2848,7.353
7.4207,7.3359,7.4359,7.56,7.7758,7.6509,7.5515,7.4268,7.4664,7.3992,7.2924,7.2848,7.353
7.4146,7.3216,7.401,7.5191,7.754,7.622,7.495,7.4035,7.4508,7.3957,7.2702,7.2754,7.3408
7.4146,7.3216,7.401,7.5191,7.754,7.622,7.495,7.4035,7.4508,7.3957,7.2702,7.2754,7.3408
7.4084,7.3064,7.3502,7.4815,7.7363,7.5863,7.4018,7.3802,7.4352,7.3946,7.2258,7.2448,7.3291
7.4084,7.3064,7.3502,7.4815,7.7363,7.5863,7.4018,7.3802,7.4352,7.3946,7.2258,7.2448,7.3291
7.3989,7.2964,7.3191,7.4473,7.7244,7.5481,7.2804,7.3425,7.4091,7.3936,7.1641,7.222,7.3216
7.3989,7.2964,7.3191,7.4473,7.7244,7.5481,7.2804,7.3425,7.4091,7.3936,7.1641,7.222,7.3216
7.3816,7.2849,7.3088,7.4243,7.7088,7.546,7.2764,7.2896,7.3888,7.3933,7.1375,7.2136,7.3078
7.3816,7.2849,7.3088,7.4243,7.7088,7.546,7.2764,7.2896,7.3888,7.3933,7.1375,7.2136,7.3078
7.3569,7.2808,7.2933,7.3899,7.6932,7.5424,7.2754,7.2354,7.3805,7.3918,7.1215,7.2086,7.2908
7.3569,7.2808,7.2933,7.3899,7.6932,7.5424,7.2754,7.2354,7.3805,7.3918,7.1215,7.2086,7.2908
7.3398,7.276,7.2466,7.3601,7.6841,7.5363,7.2724,7.2074,7.367,7.3892,7.1068,7.2033,7.2791
7.3398,7.276,7.2466,7.3601,7.6841,7.5363,7.2724,7.2074,7.367,7.3892,7.1068,7.2033,7.2791
7.3292,7.2693,7.1758,7.3433,7.6492,7.5339,7.2656,7.2034,7.3501,7.3869,7.0809,7.1778,7.272
7.3292,7.2693,7.1758,7.3433,7.6492,7.5339,7.2656,7.2034,7.3501,7.3869,7.0809,7.1778,7.272
7.3168,7.2664,7.1538,7.2887,7.617,7.5321,7.2499,7.1892,7.3382,7.3824,7.069,7.1492,7.2529
7.3168,7.2664,7.1538,7.2887,7.617,7.5321,7.2499,7.1892,7.3382,7.3824,7.069,7.1492,7.2529
7.3109,7.2531,7.1197,7.2592,7.582,7.5255,7.2229,7.1723,7.3155,7.3697,7.0494,7.1403,7.2272
7.3109,7.2531,7.1197,7.2592,7.582,7.5255,7.2229,7.1723,7.3155,7.3697,7.0494,7.1403,7.2272
7.3072,7.2201,7.095,7.2537,7.5389,7.5118,7.1795,7.1722,7.2881,7.3473,7.0145,7.1183,7.2048
7.3072,7.2201,7.095,7.2537,7.5389,7.5118,7.1795,7.1722,7.2881,7.3473,7.0145,7.1183,7.2048
7.303,7.1681,7.0842,7.2498,7.4871,7.4945,7.1273,7.1715,7.2759,7.3108,6.9908,7.0883,7.1821
7.303,7.1681,7.0842,7.2498,7.4871,7.4945,7.1273,7.1715,7.2759,7.3108,6.9908,7.0883,7.1821
7.2965,7.1456,7.0616,7.2413,7.4626,7.4833,7.0612,7.1674,7.264,7.2737,6.9655,7.0745,7.1606
7.2965,7.1456,7.0616,7.2413,7.4626,7.4833,7.0612,7.1674,7.264,7.2737,6.9655,7.0745,7.1606
7.2877,7.1426,7.0301,7.2367,7.4534,7.4722,7.0233,7.1601,7.2404,7.1947,6.9503,7.0573,7.1378
7.2877,7.1426,7.0301,7.2367,7.4534,7.4722,7.0233,7.1601,7.2404,7.1947,6.9503,7.0573,7.1378
7.2791,7.138,7.0019,7.2296,7.4448,7.459,7.0025,7.1523,7.2352,7.1671,6.9317,7.0432,7.1244
7.2791,7.138,7.0019,7.2296,7.4448,7.459,7.0025,7.1523,7.2352,7.1671,6.9317,7.0432,7.1244
7.274,7.1076,6.9785,7.224,7.44,7.427,6.9902,7.1483,7.2313,7.1534,6.9172,7.0267,7.1114
7.274,7.1076,6.9785,7.224,7.44,7.427,6.9902,7.1483,7.2313,7.1534,6.9172,7.0267,7.1114
7.268,7.0687,6.9613,7.2163,7.4283,7.4038,6.9819,7.1454,7.2091,7.1007,6.9119,7.0183,7.0965
7.268,7.0687,6.9613,7.2163,7.4283,7.4038,6.9819,7.1454,7.2091,7.1007,6.9119,7.0183,7.0965
7.2609,7.0565,6.9503,7.2133,7.4123,7.3871,6.9595,7.1428,7.2033,7.0552,6.9025,7.0162,7.0831
7.2609,7.0565,6.9503,7.2133,7.4123,7.3871,6.9595,7.1428,7.2033,7.0552,6.9025,7.0162,7.0831
7.2579,7.0517,6.9436,7.2081,7.3906,7.3808,6.9245,7.1401,7.1878,7.0274,6.8662,7.0078,7.0706
7.2579,7.0517,6.9436,7.2081,7.3906,7.3808,6.9245,7.1401,7.1878,7.0274,6.8662,7.0078,7.0706
7.2561,7.048,6.9157,7.1843,7.3722,7.3787,6.9123,7.1385,7.1621,6.9679,6.832,6.97,7.0486
7.2561,7.048,6.9157,7.1843,7.3722,7.3787,6.9123,7.1385,7.1621,6.9679,6.832,6.97,7.0486
7.2508,7.0449,6.8476,7.0995,7.3378,7.3771,6.9067,7.1311,7.126,6.9603,6.8,6.9474,7.0145
7.2508,7.0449,6.8476,7.0995,7.3378,7.3771,6.9067,7.1311,7.126,6.9603,6.8,6.9474,7.0145
7.2398,7.0411,6.8293,7.0836,7.2856,7.375,6.8882,7.1043,7.1172,6.955,6.7909,6.9225,6.9788
7.2398,7.0411,6.8293,7.0836,7.2856,7.375,6.8882,7.1043,7.1172,6.955,6.7909,6.9225,6.9788
7.2259,7.0268,6.8172,7.076,7.2248,7.3691,6.8516,7.084,7.1118,6.9524,6.7809,6.8705,6.9516
7.2259,7.0268,6.8172,7.076,7.2248,7.3691,6.8516,7.084,7.1118,6.9524,6.7809,6.8705,6.9516
7.2147,6.9773,6.793,7.0707,7.1795,7.3527,6.8048,7.0288,7.0821,6.9502,6.7657,6.8408,6.9328
7.2147,6.9773,6.793,7.0707,7.1795,7.3527,6.8048,7.0288,7.0821,6.9502,6.7657,6.8408,6.9328
7.1952,6.946,6.7803,7.0697,7.1534,7.2889,6.7624,6.9854,7.0548,6.9469,6.7177,6.8302,6.9174
7.1952,6.946,6.7803,7.0697,7.1534,7.2889,6.7624,6.9854,7.0548,6.9469,6.7177,6.8302,6.9174
7.1756,6.9207,6.7776,7.067,7.141,7.1998,6.7374,6.9005,6.9902,6.9438,6.6853,6.8218,6.8953
7.1756,6.9207,6.7776,7.067,7.141,7.1998,6.7374,6.9005,6.9902,6.9438,6.6853,6.8218,6.8953
7.1696,6.9111,6.7768,7.0636,7.1274,7.1627,6.7116,6.8703,6.9217,6.9367,6.6417,6.8171,6.8665
7.1696,6.9111,6.7768,7.0636,7.1274,7.1627,6.7116,6.8703,6.9217,6.9367,6.6417,6.8171,6.8665
7.1681,6.8966,6.7735,7.062,7.1149,7.15,6.69,6.8133,6.8842,6.9328,6.6222,6.8108,6.847
7.1681,6.8966,6.7735,7.062,7.1149,7.15,6.69,6.8133,6.8842,6.9328,6.6222,6.8108,6.847
7.1674,6.8743,6.7591,7.0609,7.0947,7.1289,6.6758,6.7919,6.8344,6.9286,6.5949,6.7872,6.8254
7.1674,6.8743,6.7591,7.0609,7.0947,7.1289,6.6758,6.7919,6.8344,6.9286,6.5949,6.7872,6.8254
7.1623,6.8109,6.7408,7.0577,7.0791,7.105,6.6522,6.7852,6.8186,6.9255,6.5698,6.7505,6.8089
7.1623,6.8109,6.7408,7.0577,7.0791,7.105,6.6522,6.7852,6.8186,6.9255,6.5698,6.7505,6.8089
7.1495,6.7836,6.7278,7.0549,7.0609,7.044,6.6284,6.7727,6.8117,6.919,6.5505,6.7249,6.7971
7.1495,6.7836,6.7278,7.0549,7.0609,7.044,6.6284,6.7727,6.8117,6.919,6.5505,6.7249,6.7971
