TN4270301d_val,TN4270401d_val,TN4270501d_val,TN4270601d_val,TN4270701d_val,TN4270801d_val,TN4270901d_val,TN4271001d_val,TN4271101d_val,TN4271201d_val,TN4271301d_val,TN4271401d_val,TN4271502d_val
34.6808,34.6829,34.7119,34.7942,34.7607,34.7372,34.7012,34.6991,34.7127,34.673,34.611,34.6373,34.6123
34.6808,34.6829,34.7119,34.7942,34.7607,34.7372,34.7012,34.6991,34.7127,34.673,34.611,34.6373,34.6123
34.6757,34.6818,34.7113,34.7938,34.7601,34.737,34.6995,34.6983,34.7129,34.6689,34.6078,34.6368,34.6112
34.6757,34.6818,34.7113,34.7938,34.7601,34.737,34.6995,34.6983,34.7129,34.6689,34.6078,34.6368,34.6112
34.6704,34.6802,34.7108,34.7933,34.7567,34.7368,34.6977,34.6979,34.7127,34.6683,34.6072,34.636,34.61
34.6704,34.6802,34.7108,34.7933,34.7567,34.7368,34.6977,34.6979,34.7127,34.6683,34.6072,34.636,34.61
34.6659,34.6787,34.7092,34.7922,34.7539,34.7364,34.6944,34.6968,34.712,34.6666,34.6065,34.6357,34.609
34.6659,34.6787,34.7092,34.7922,34.7539,34.7364,34.6944,34.6968,34.712,34.6666,34.6065,34.6357,34.609
34.6642,34.6767,34.7074,34.7886,34.7511,34.7357,34.6896,34.6958,34.7106,34.6642,34.6053,34.6355,34.6082
34.6642,34.6767,34.7074,34.7886,34.7511,34.7357,34.6896,34.6958,34.7106,34.6642,34.6053,34.6355,34.6082
34.6642,34.6767,34.7074,34.7886,34.7511,34.7357,34.6896,34.6958,34.7106,34.6642,34.6053,34.6355,34.6082
34.6612,34.6741,34.7058,34.7874,34.748,34.7349,34.6844,34.6951,34.7089,34.6617,34.6064,34.6353,34.607
34.6612,34.6741,34.7058,34.7874,34.748,34.7349,34.6844,34.6951,34.7089,34.6617,34.6064,34.6353,34.607
34.6578,34.6722,34.7034,34.7849,34.7448,34.7344,34.6819,34.6939,34.7079,34.6589,34.6066,34.6347,34.6058
34.6578,34.6722,34.7034,34.7849,34.7448,34.7344,34.6819,34.6939,34.7079,34.6589,34.6066,34.6347,34.6058
34.6551,34.671,34.7006,34.7835,34.7425,34.7322,34.6804,34.6912,34.7068,34.6563,34.6067,34.6329,34.6074
34.6551,34.671,34.7006,34.7835,34.7425,34.7322,34.6804,34.6912,34.7068,34.6563,34.6067,34.6329,34.6074
34.6533,34.6702,34.6966,34.7818,34.7411,34.726,34.6791,34.6899,34.7052,34.6548,34.6072,34.6308,34.6082
34.6533,34.6702,34.6966,34.7818,34.7411,34.726,34.6791,34.6899,34.7052,34.6548,34.6072,34.6308,34.6082
34.652,34.6693,34.6931,34.7798,34.7395,34.721,34.6775,34.6894,34.7038,34.654,34.6077,34.6289,34.6073
34.652,34.6693,34.6931,34.7798,34.7395,34.721,34.6775,34.6894,34.7038,34.654,34.6077,34.6289,34.6073
34.6493,34.668,34.6928,34.778,34.7376,34.7173,34.6737,34.6868,34.7027,34.6525,34.6093,34.6277,34.6061
34.6493,34.668,34.6928,34.778,34.7376,34.7173,34.6737,34.6868,34.7027,34.6525,34.6093,34.6277,34.6061
34.6477,34.6667,34.6947,34.7761,34.7336,34.7143,34.6728,34.6861,34.7005,34.6519,34.6107,34.6269,34.605
34.6477,34.6667,34.6947,34.7761,34.7336,34.7143,34.6728,34.6861,34.7005,34.6519,34.6107,34.6269,34.605
34.6453,34.6658,34.6957,34.7727,34.7286,34.71,34.6721,34.6859,34.6979,34.6518,34.6117,34.6268,34.6045
34.6453,34.6658,34.6957,34.7727,34.7286,34.71,34.6721,34.6859,34.6979,34.6518,34.6117,34.6268,34.6045
34.6442,34.6648,34.6978,34.7686,34.7255,34.7022,34.6738,34.6855,34.6916,34.6524,34.6154,34.626,34.6032
34.6442,34.6648,34.6978,34.7686,34.7255,34.7022,34.6738,34.6855,34.6916,34.6524,34.6154,34.626,34.6032
34.6432,34.664,34.6986,34.765,34.7226,34.7006,34.6743,34.6831,34.6863,34.6533,34.6171,34.6227,34.6027
34.6432,34.664,34.6986,34.765,34.7226,34.7006,34.6743,34.6831,34.6863,34.6533,34.6171,34.6227,34.6027
34.6409,34.6625,34.6974,34.7615,34.7203,34.6991,34.6742,34.6823,34.6867,34.6506,34.6205,34.6173,34.6015
34.6409,34.6625,34.6974,34.7615,34.7203,34.6991,34.6742,34.6823,34.6867,34.6506,34.6205,34.6173,34.6015
34.6402,34.6617,34.6969,34.7563,34.7134,34.6965,34.6731,34.6767,34.6844,34.646,34.6228,34.6107,34.6004
34.6402,34.6617,34.6969,34.7563,34.7134,34.6965,34.6731,34.6767,34.6844,34.646,34.6228,34.6107,34.6004
34.6378,34.6614,34.6953,34.7519,34.707,34.6918,34.6702,34.6728,34.6826,34.6422,34.6241,34.6069,34.5996
34.6378,34.6614,34.6953,34.7519,34.707,34.6918,34.6702,34.6728,34.6826,34.6422,34.6241,34.6069,34.5996
34.637,34.6608,34.6941,34.7467,34.7037,34.6904,34.6681,34.6685,34.6796,34.64,34.6222,34.6067,34.5988
34.637,34.6608,34.6941,34.7467,34.7037,34.6904,34.6681,34.6685,34.6796,34.64,34.6222,34.6067,34.5988
34.6365,34.6606,34.6933,34.7398,34.7023,34.6876,34.6659,34.6658,34.6796,34.6385,34.6207,34.6062,34.5984
34.6365,34.6606,34.6933,34.7398,34.7023,34.6876,34.6659,34.6658,34.6796,34.6385,34.6207,34.6062,34.5984
34.635,34.6594,34.6908,34.7346,34.702,34.6843,34.6633,34.661,34.676,34.637,34.6191,34.6057,34.5979
34.635,34.6594,34.6908,34.7346,34.702,34.6843,34.6633,34.661,34.676,34.637,34.6191,34.6057,34.5979
34.6338,34.6582,34.6876,34.7319,34.7027,34.6812,34.659,34.6573,34.6732,34.6359,34.6185,34.6051,34.5979
34.6338,34.6582,34.6876,34.7319,34.7027,34.6812,34.659,34.6573,34.6732,34.6359,34.6185,34.6051,34.5979
34.6333,34.6569,34.6843,34.7304,34.7028,34.6795,34.6534,34.6544,34.6672,34.636,34.6178,34.6047,34.5977
34.6333,34.6569,34.6843,34.7304,34.7028,34.6795,34.6534,34.6544,34.6672,34.636,34.6178,34.6047,34.5977
34.6327,34.6558,34.6821,34.7291,34.7021,34.6775,34.6493,34.6509,34.6578,34.6367,34.6172,34.6044,34.5972
34.6327,34.6558,34.6821,34.7291,34.7021,34.6775,34.6493,34.6509,34.6578,34.6367,34.6172,34.6044,34.5972
34.632,34.6552,34.6807,34.7271,34.7017,34.6741,34.6473,34.6492,34.6511,34.6374,34.6166,34.604,34.596
34.632,34.6552,34.6807,34.7271,34.7017,34.6741,34.6473,34.6492,34.6511,34.6374,34.6166,34.604,34.596
34.6312,34.6544,34.6785,34.723,34.7014,34.6712,34.6459,34.6462,34.6459,34.6373,34.616,34.6034,34.5952
34.6312,34.6544,34.6785,34.723,34.7014,34.6712,34.6459,34.6462,34.6459,34.6373,34.616,34.6034,34.5952
34.6304,34.6529,34.6759,34.7201,34.6999,34.6679,34.6439,34.6468,34.641,34.6361,34.6141,34.6033,34.5948
34.6304,34.6529,34.6759,34.7201,34.6999,34.6679,34.6439,34.6468,34.641,34.6361,34.6141,34.6033,34.5948
34.63,34.6506,34.6742,34.7169,34.6989,34.6657,34.6416,34.649,34.6367,34.6372,34.612,34.6029,34.5938
34.63,34.6506,34.6742,34.7169,34.6989,34.6657,34.6416,34.649,34.6367,34.6372,34.612,34.6029,34.5938
34.6295,34.6473,34.6743,34.7165,34.6954,34.6638,34.6403,34.6497,34.635,34.639,34.61,34.6026,34.5932
34.6295,34.6473,34.6743,34.7165,34.6954,34.6638,34.6403,34.6497,34.635,34.639,34.61,34.6026,34.5932
34.629,34.6453,34.6737,34.7155,34.6939,34.6625,34.639,34.6491,34.6325,34.639,34.6088,34.6019,34.5916
34.629,34.6453,34.6737,34.7155,34.6939,34.6625,34.639,34.6491,34.6325,34.639,34.6088,34.6019,34.5916
34.6283,34.6434,34.672,34.7147,34.6912,34.6615,34.6376,34.6491,34.6282,34.6394,34.6074,34.6015,34.5913
34.6283,34.6434,34.672,34.7147,34.6912,34.6615,34.6376,34.6491,34.6282,34.6394,34.6074,34.6015,34.5913
34.628,34.6422,34.6708,34.714,34.6863,34.6605,34.6359,34.6489,34.6269,34.6412,34.6065,34.6014,34.5912
34.628,34.6422,34.6708,34.714,34.6863,34.6605,34.6359,34.6489,34.6269,34.6412,34.6065,34.6014,34.5912
34.6276,34.6412,34.6704,34.7133,34.682,34.6596,34.6344,34.6478,34.6249,34.6403,34.6055,34.6011,34.5908
34.6276,34.6412,34.6704,34.7133,34.682,34.6596,34.6344,34.6478,34.6249,34.6403,34.6055,34.6011,34.5908
34.6272,34.64,34.6695,34.712,34.679,34.6589,34.6322,34.6465,34.6225,34.6363,34.6031,34.6006,34.5905
34.6272,34.64,34.6695,34.712,34.679,34.6589,34.6322,34.6465,34.6225,34.6363,34.6031,34.6006,34.5905
34.6268,34.6374,34.6686,34.7107,34.6778,34.6574,34.6309,34.6448,34.6196,34.6355,34.6025,34.6002,34.5896
34.6268,34.6374,34.6686,34.7107,34.6778,34.6574,34.6309,34.6448,34.6196,34.6355,34.6025,34.6002,34.5896
34.6263,34.6356,34.6681,34.7095,34.6748,34.6565,34.63,34.6436,34.6176,34.6339,34.6024,34.6005,34.589
34.6263,34.6356,34.6681,34.7095,34.6748,34.6565,34.63,34.6436,34.6176,34.6339,34.6024,34.6005,34.589
34.6262,34.6342,34.6677,34.7055,34.6715,34.6548,34.6289,34.6409,34.6145,34.6313,34.6006,34.6008,34.5882
34.6262,34.6342,34.6677,34.7055,34.6715,34.6548,34.6289,34.6409,34.6145,34.6313,34.6006,34.6008,34.5882
34.6258,34.6332,34.6667,34.7047,34.6683,34.6526,34.6276,34.6373,34.6135,34.6303,34.5983,34.6011,34.5879
34.6258,34.6332,34.6667,34.7047,34.6683,34.6526,34.6276,34.6373,34.6135,34.6303,34.5983,34.6011,34.5879
34.6254,34.6318,34.6658,34.701,34.6662,34.6495,34.627,34.6357,34.6123,34.6266,34.597,34.6008,34.5871
34.6254,34.6318,34.6658,34.701,34.6662,34.6495,34.627,34.6357,34.6123,34.6266,34.597,34.6008,34.5871
34.6248,34.6304,34.6644,34.6948,34.6646,34.6469,34.6268,34.6347,34.6105,34.6226,34.5964,34.6001,34.587
34.6248,34.6304,34.6644,34.6948,34.6646,34.6469,34.6268,34.6347,34.6105,34.6226,34.5964,34.6001,34.587
34.6226,34.6284,34.6632,34.691,34.6637,34.6424,34.6258,34.6335,34.6113,34.6222,34.5963,34.5991,34.5864
34.6226,34.6284,34.6632,34.691,34.6637,34.6424,34.6258,34.6335,34.6113,34.6222,34.5963,34.5991,34.5864
34.6215,34.6265,34.6618,34.6835,34.6621,34.6397,34.6248,34.6316,34.6118,34.6188,34.5961,34.5988,34.5857
34.6215,34.6265,34.6618,34.6835,34.6621,34.6397,34.6248,34.6316,34.6118,34.6188,34.5961,34.5988,34.5857
34.6203,34.6254,34.6608,34.6796,34.6596,34.6387,34.6241,34.6301,34.613,34.6171,34.5962,34.5981,34.5851
34.6203,34.6254,34.6608,34.6796,34.6596,34.6387,34.6241,34.6301,34.613,34.6171,34.5962,34.5981,34.5851
34.6192,34.6248,34.6595,34.6773,34.6586,34.6364,34.6235,34.6286,34.6133,34.6163,34.5966,34.5981,34.5845
34.6192,34.6248,34.6595,34.6773,34.6586,34.6364,34.6235,34.6286,34.6133,34.6163,34.5966,34.5981,34.5845
34.6184,34.6237,34.6584,34.6757,34.6575,34.6333,34.6228,34.6269,34.6128,34.6155,34.5965,34.5975,34.5841
34.6184,34.6237,34.6584,34.6757,34.6575,34.6333,34.6228,34.6269,34.6128,34.6155,34.5965,34.5975,34.5841
34.6177,34.6221,34.6575,34.6738,34.6556,34.6313,34.622,34.6254,34.6126,34.615,34.5961,34.5971,34.5837
34.6177,34.6221,34.6575,34.6738,34.6556,34.6313,34.622,34.6254,34.6126,34.615,34.5961,34.5971,34.5837
34.6169,34.6203,34.6569,34.671,34.6546,34.6274,34.6212,34.6237,34.6127,34.6143,34.5956,34.5971,34.5833
34.6169,34.6203,34.6569,34.671,34.6546,34.6274,34.6212,34.6237,34.6127,34.6143,34.5956,34.5971,34.5833
34.616,34.6186,34.656,34.6687,34.6526,34.624,34.6209,34.6187,34.6125,34.6135,34.5956,34.5967,34.5828
34.616,34.6186,34.656,34.6687,34.6526,34.624,34.6209,34.6187,34.6125,34.6135,34.5956,34.5967,34.5828
34.6153,34.6166,34.6523,34.6646,34.6506,34.6217,34.6204,34.6177,34.6119,34.6131,34.5984,34.596,34.5824
34.6153,34.6166,34.6523,34.6646,34.6506,34.6217,34.6204,34.6177,34.6119,34.6131,34.5984,34.596,34.5824
34.6147,34.6157,34.6491,34.6617,34.6492,34.6203,34.619,34.6161,34.612,34.6126,34.6012,34.5956,34.5814
34.6147,34.6157,34.6491,34.6617,34.6492,34.6203,34.619,34.6161,34.612,34.6126,34.6012,34.5956,34.5814
34.6136,34.615,34.6474,34.6599,34.6461,34.6197,34.6169,34.6151,34.6121,34.6121,34.6008,34.5946,34.5808
34.6136,34.615,34.6474,34.6599,34.6461,34.6197,34.6169,34.6151,34.6121,34.6121,34.6008,34.5946,34.5808
34.6121,34.6141,34.6464,34.6584,34.6435,34.6192,34.6149,34.614,34.6121,34.6115,34.6004,34.5938,34.5805
34.6121,34.6141,34.6464,34.6584,34.6435,34.6192,34.6149,34.614,34.6121,34.6115,34.6004,34.5938,34.5805
34.6104,34.6133,34.6452,34.6567,34.6414,34.6181,34.6117,34.6127,34.6118,34.6112,34.5994,34.5924,34.5805
34.6104,34.6133,34.6452,34.6567,34.6414,34.6181,34.6117,34.6127,34.6118,34.6112,34.5994,34.5924,34.5805
34.608,34.6122,34.644,34.655,34.6398,34.6173,34.6109,34.6116,34.6115,34.6103,34.5984,34.5917,34.5804
34.608,34.6122,34.644,34.655,34.6398,34.6173,34.6109,34.6116,34.6115,34.6103,34.5984,34.5917,34.5804
34.6066,34.6113,34.6419,34.6539,34.6378,34.6169,34.6096,34.6104,34.6113,34.6096,34.5979,34.591,34.5802
34.6066,34.6113,34.6419,34.6539,34.6378,34.6169,34.6096,34.6104,34.6113,34.6096,34.5979,34.591,34.5802
34.6058,34.6105,34.64,34.6525,34.6361,34.6168,34.6091,34.6098,34.6109,34.6091,34.5971,34.5895,34.58
34.6058,34.6105,34.64,34.6525,34.6361,34.6168,34.6091,34.6098,34.6109,34.6091,34.5971,34.5895,34.58
34.6052,34.6096,34.638,34.6508,34.6348,34.6166,34.6085,34.609,34.61,34.6082,34.5964,34.5892,34.5805
34.6052,34.6096,34.638,34.6508,34.6348,34.6166,34.6085,34.609,34.61,34.6082,34.5964,34.5892,34.5805
34.6042,34.6089,34.6364,34.6481,34.6338,34.6161,34.6077,34.6084,34.6101,34.6076,34.5955,34.589,34.5806
34.6042,34.6089,34.6364,34.6481,34.6338,34.6161,34.6077,34.6084,34.6101,34.6076,34.5955,34.589,34.5806
34.6044,34.6082,34.6352,34.6454,34.6326,34.6157,34.6075,34.6081,34.6098,34.6068,34.5943,34.5875,34.5805
34.6044,34.6082,34.6352,34.6454,34.6326,34.6157,34.6075,34.6081,34.6098,34.6068,34.5943,34.5875,34.5805
34.6044,34.6082,34.6352,34.6454,34.6326,34.6157,34.6075,34.6081,34.6098,34.6068,34.5943,34.5875,34.5805
34.6033,34.6079,34.6339,34.6428,34.6315,34.6146,34.6073,34.6072,34.6093,34.6061,34.5939,34.5876,34.5804
34.6033,34.6079,34.6339,34.6428,34.6315,34.6146,34.6073,34.6072,34.6093,34.6061,34.5939,34.5876,34.5804
34.6028,34.6074,34.6323,34.641,34.6299,34.6142,34.6069,34.6065,34.609,34.6055,34.5927,34.5855,34.5791
34.6028,34.6074,34.6323,34.641,34.6299,34.6142,34.6069,34.6065,34.609,34.6055,34.5927,34.5855,34.5791
34.6026,34.6071,34.6297,34.6388,34.6289,34.6128,34.6066,34.6053,34.6086,34.6046,34.5917,34.5837,34.5786
34.6026,34.6071,34.6297,34.6388,34.6289,34.6128,34.6066,34.6053,34.6086,34.6046,34.5917,34.5837,34.5786
34.6022,34.6063,34.6268,34.6369,34.6268,34.6119,34.6063,34.6039,34.608,34.6033,34.5897,34.5826,34.578
34.6022,34.6063,34.6268,34.6369,34.6268,34.6119,34.6063,34.6039,34.608,34.6033,34.5897,34.5826,34.578
34.6022,34.6054,34.6235,34.6351,34.6244,34.6115,34.6061,34.6031,34.6074,34.6031,34.5883,34.582,34.5779
34.6022,34.6054,34.6235,34.6351,34.6244,34.6115,34.6061,34.6031,34.6074,34.6031,34.5883,34.582,34.5779
34.6021,34.6051,34.6201,34.6327,34.6227,34.6113,34.6059,34.6022,34.6062,34.6031,34.5873,34.5813,34.5774
34.6021,34.6051,34.6201,34.6327,34.6227,34.6113,34.6059,34.6022,34.6062,34.6031,34.5873,34.5813,34.5774
34.6021,34.6044,34.6184,34.6294,34.6209,34.6111,34.6056,34.6018,34.605,34.6017,34.586,34.581,34.5771
34.6021,34.6044,34.6184,34.6294,34.6209,34.6111,34.6056,34.6018,34.605,34.6017,34.586,34.581,34.5771
34.6019,34.6035,34.6175,34.6266,34.6186,34.6109,34.6055,34.6011,34.6026,34.6008,34.5848,34.5811,34.5765
34.6019,34.6035,34.6175,34.6266,34.6186,34.6109,34.6055,34.6011,34.6026,34.6008,34.5848,34.5811,34.5765
34.6018,34.6028,34.6167,34.625,34.6162,34.6108,34.6055,34.6005,34.6001,34.5983,34.5848,34.5826,34.5762
34.6018,34.6028,34.6167,34.625,34.6162,34.6108,34.6055,34.6005,34.6001,34.5983,34.5848,34.5826,34.5762
34.6018,34.6018,34.6139,34.6233,34.6151,34.6107,34.6054,34.6003,34.5974,34.5963,34.5866,34.5824,34.5755
34.6018,34.6018,34.6139,34.6233,34.6151,34.6107,34.6054,34.6003,34.5974,34.5963,34.5866,34.5824,34.5755
34.6016,34.601,34.6116,34.6224,34.614,34.6105,34.605,34.5999,34.5958,34.5979,34.5864,34.5815,34.5748
34.6016,34.601,34.6116,34.6224,34.614,34.6105,34.605,34.5999,34.5958,34.5979,34.5864,34.5815,34.5748
34.6015,34.5988,34.6088,34.6204,34.6131,34.6103,34.6036,34.5995,34.5947,34.598,34.586,34.5807,34.5744
34.6015,34.5988,34.6088,34.6204,34.6131,34.6103,34.6036,34.5995,34.5947,34.598,34.586,34.5807,34.5744
34.6016,34.5981,34.6068,34.6188,34.6121,34.6103,34.602,34.5989,34.5933,34.5973,34.5859,34.5799,34.5743
34.6016,34.5981,34.6068,34.6188,34.6121,34.6103,34.602,34.5989,34.5933,34.5973,34.5859,34.5799,34.5743
34.6013,34.5956,34.6058,34.6165,34.6115,34.6102,34.6009,34.5981,34.5921,34.5976,34.5848,34.5792,34.5741
34.6013,34.5956,34.6058,34.6165,34.6115,34.6102,34.6009,34.5981,34.5921,34.5976,34.5848,34.5792,34.5741
34.6005,34.5954,34.6042,34.6143,34.6115,34.6102,34.5994,34.5967,34.5914,34.5958,34.5833,34.579,34.5737
34.6005,34.5954,34.6042,34.6143,34.6115,34.6102,34.5994,34.5967,34.5914,34.5958,34.5833,34.579,34.5737
34.6,34.5952,34.6042,34.6127,34.6112,34.6099,34.5987,34.5955,34.59,34.5937,34.5824,34.5784,34.5734
34.6,34.5952,34.6042,34.6127,34.6112,34.6099,34.5987,34.5955,34.59,34.5937,34.5824,34.5784,34.5734
34.5985,34.5943,34.602,34.6106,34.6104,34.6087,34.5984,34.5937,34.589,34.5923,34.582,34.578,34.5728
34.5985,34.5943,34.602,34.6106,34.6104,34.6087,34.5984,34.5937,34.589,34.5923,34.582,34.578,34.5728
34.5962,34.5937,34.6,34.6092,34.6088,34.6061,34.5978,34.5928,34.5882,34.591,34.5818,34.5774,34.5725
34.5962,34.5937,34.6,34.6092,34.6088,34.6061,34.5978,34.5928,34.5882,34.591,34.5818,34.5774,34.5725
34.5938,34.5928,34.5987,34.6078,34.6073,34.6028,34.5973,34.5912,34.5872,34.5905,34.5811,34.5765,34.5734
34.5938,34.5928,34.5987,34.6078,34.6073,34.6028,34.5973,34.5912,34.5872,34.5905,34.5811,34.5765,34.5734
34.5925,34.5918,34.5973,34.6062,34.6069,34.5997,34.5961,34.5888,34.5864,34.5888,34.5821,34.5758,34.5736
34.5925,34.5918,34.5973,34.6062,34.6069,34.5997,34.5961,34.5888,34.5864,34.5888,34.5821,34.5758,34.5736
34.592,34.591,34.5955,34.6036,34.6072,34.5983,34.5942,34.5888,34.5859,34.5889,34.5819,34.5756,34.574
34.592,34.591,34.5955,34.6036,34.6072,34.5983,34.5942,34.5888,34.5859,34.5889,34.5819,34.5756,34.574
34.5912,34.5908,34.5937,34.6018,34.6069,34.5961,34.5919,34.5875,34.5852,34.5867,34.5809,34.5746,34.5743
34.5912,34.5908,34.5937,34.6018,34.6069,34.5961,34.5919,34.5875,34.5852,34.5867,34.5809,34.5746,34.5743
34.5908,34.5901,34.5927,34.6006,34.6065,34.5945,34.589,34.5864,34.5841,34.5857,34.5793,34.5732,34.574
34.5908,34.5901,34.5927,34.6006,34.6065,34.5945,34.589,34.5864,34.5841,34.5857,34.5793,34.5732,34.574
34.5905,34.5896,34.5917,34.5994,34.6058,34.5966,34.5881,34.5863,34.5843,34.5849,34.5776,34.5726,34.5743
34.5905,34.5896,34.5917,34.5994,34.6058,34.5966,34.5881,34.5863,34.5843,34.5849,34.5776,34.5726,34.5743
34.5894,34.5894,34.5903,34.5974,34.6051,34.5958,34.585,34.5851,34.5836,34.5846,34.5758,34.5732,34.5731
34.5894,34.5894,34.5903,34.5974,34.6051,34.5958,34.585,34.5851,34.5836,34.5846,34.5758,34.5732,34.5731
34.5888,34.5889,34.5887,34.596,34.6043,34.595,34.5839,34.5839,34.5822,34.5845,34.575,34.5738,34.5716
34.5888,34.5889,34.5887,34.596,34.6043,34.595,34.5839,34.5839,34.5822,34.5845,34.575,34.5738,34.5716
34.5884,34.5885,34.5871,34.5947,34.6043,34.5946,34.5833,34.5819,34.5818,34.5839,34.5745,34.5738,34.5707
34.5884,34.5885,34.5871,34.5947,34.6043,34.5946,34.5833,34.5819,34.5818,34.5839,34.5745,34.5738,34.5707
34.5875,34.5882,34.5856,34.593,34.6025,34.594,34.5825,34.581,34.5818,34.5835,34.574,34.5724,34.5713
34.5875,34.5882,34.5856,34.593,34.6025,34.594,34.5825,34.581,34.5818,34.5835,34.574,34.5724,34.5713
34.5874,34.5877,34.5838,34.5915,34.6001,34.5936,34.5819,34.5799,34.5806,34.5833,34.5731,34.5719,34.5718
34.5874,34.5877,34.5838,34.5915,34.6001,34.5936,34.5819,34.5799,34.5806,34.5833,34.5731,34.5719,34.5718
34.587,34.5872,34.5828,34.5905,34.5983,34.5933,34.5797,34.5797,34.5795,34.5831,34.5722,34.5714,34.5702
34.587,34.5872,34.5828,34.5905,34.5983,34.5933,34.5797,34.5797,34.5795,34.5831,34.5722,34.5714,34.5702
34.5868,34.5861,34.5817,34.5896,34.5961,34.5927,34.5787,34.5791,34.5798,34.5822,34.5709,34.571,34.5688
34.5868,34.5861,34.5817,34.5896,34.5961,34.5927,34.5787,34.5791,34.5798,34.5822,34.5709,34.571,34.5688
34.5867,34.5853,34.5808,34.5887,34.5937,34.5922,34.5763,34.5784,34.5799,34.5824,34.5702,34.5698,34.5679
34.5867,34.5853,34.5808,34.5887,34.5937,34.5922,34.5763,34.5784,34.5799,34.5824,34.5702,34.5698,34.5679
34.5863,34.5846,34.5794,34.5886,34.5934,34.5913,34.5756,34.578,34.58,34.5812,34.5697,34.5689,34.5665
34.5863,34.5846,34.5794,34.5886,34.5934,34.5913,34.5756,34.578,34.58,34.5812,34.5697,34.5689,34.5665
34.5859,34.5837,34.5776,34.5878,34.5943,34.5908,34.5744,34.5775,34.5804,34.5803,34.569,34.5685,34.5657
34.5859,34.5837,34.5776,34.5878,34.5943,34.5908,34.5744,34.5775,34.5804,34.5803,34.569,34.5685,34.5657
34.5856,34.583,34.5765,34.5875,34.594,34.5898,34.573,34.5773,34.5799,34.5799,34.5689,34.5685,34.5652
34.5856,34.583,34.5765,34.5875,34.594,34.5898,34.573,34.5773,34.5799,34.5799,34.5689,34.5685,34.5652
34.5854,34.5818,34.5759,34.5871,34.5941,34.5899,34.5715,34.5769,34.5795,34.5777,34.5684,34.5685,34.5645
34.5854,34.5818,34.5759,34.5871,34.5941,34.5899,34.5715,34.5769,34.5795,34.5777,34.5684,34.5685,34.5645
34.585,34.5801,34.5754,34.5867,34.5933,34.5886,34.5706,34.5767,34.5793,34.5763,34.5679,34.5686,34.5642
34.585,34.5801,34.5754,34.5867,34.5933,34.5886,34.5706,34.5767,34.5793,34.5763,34.5679,34.5686,34.5642
34.5849,34.5799,34.5749,34.5862,34.5923,34.5877,34.5701,34.5764,34.5787,34.5753,34.5673,34.5682,34.5639
34.5849,34.5799,34.5749,34.5862,34.5923,34.5877,34.5701,34.5764,34.5787,34.5753,34.5673,34.5682,34.5639
34.5846,34.5794,34.5738,34.5861,34.5916,34.5866,34.5703,34.5761,34.5781,34.5729,34.5665,34.567,34.5633
34.5846,34.5794,34.5738,34.5861,34.5916,34.5866,34.5703,34.5761,34.5781,34.5729,34.5665,34.567,34.5633
34.5844,34.5793,34.5716,34.5846,34.5905,34.586,34.569,34.5759,34.5769,34.5733,34.5657,34.5653,34.5624
34.5844,34.5793,34.5716,34.5846,34.5905,34.586,34.569,34.5759,34.5769,34.5733,34.5657,34.5653,34.5624
34.5843,34.579,34.5701,34.584,34.5885,34.5857,34.5681,34.5754,34.5763,34.5718,34.5645,34.5632,34.561
34.5843,34.579,34.5701,34.584,34.5885,34.5857,34.5681,34.5754,34.5763,34.5718,34.5645,34.5632,34.561
34.5839,34.5786,34.5686,34.5822,34.5843,34.5853,34.5676,34.5752,34.5753,34.5712,34.5644,34.5613,34.56
34.5839,34.5786,34.5686,34.5822,34.5843,34.5853,34.5676,34.5752,34.5753,34.5712,34.5644,34.5613,34.56
34.5833,34.5776,34.5673,34.5814,34.5806,34.5846,34.5668,34.5736,34.5741,34.5703,34.5641,34.5585,34.5601
34.5833,34.5776,34.5673,34.5814,34.5806,34.5846,34.5668,34.5736,34.5741,34.5703,34.5641,34.5585,34.5601
34.5833,34.5764,34.5664,34.5811,34.5767,34.5832,34.5654,34.5735,34.5737,34.5699,34.5633,34.5574,34.5603
34.5833,34.5764,34.5664,34.5811,34.5767,34.5832,34.5654,34.5735,34.5737,34.5699,34.5633,34.5574,34.5603
34.5829,34.5749,34.566,34.5805,34.5738,34.5807,34.565,34.5713,34.5723,34.5698,34.5624,34.5585,34.5599
34.5829,34.5749,34.566,34.5805,34.5738,34.5807,34.565,34.5713,34.5723,34.5698,34.5624,34.5585,34.5599
34.5824,34.5742,34.5659,34.58,34.5727,34.5769,34.5639,34.5698,34.5713,34.5693,34.5613,34.5607,34.5596
34.5824,34.5742,34.5659,34.58,34.5727,34.5769,34.5639,34.5698,34.5713,34.5693,34.5613,34.5607,34.5596
34.582,34.5737,34.5657,34.5797,34.5716,34.5746,34.5629,34.5669,34.5679,34.5691,34.5606,34.5611,34.5594
34.582,34.5737,34.5657,34.5797,34.5716,34.5746,34.5629,34.5669,34.5679,34.5691,34.5606,34.5611,34.5594
34.5822,34.573,34.5655,34.5793,34.5704,34.5731,34.5623,34.5685,34.5665,34.569,34.5599,34.5607,34.559
34.5822,34.573,34.5655,34.5793,34.5704,34.5731,34.5623,34.5685,34.5665,34.569,34.5599,34.5607,34.559
34.582,34.5719,34.5651,34.579,34.5694,34.5733,34.5617,34.5669,34.5663,34.569,34.5593,34.5594,34.5591
34.582,34.5719,34.5651,34.579,34.5694,34.5733,34.5617,34.5669,34.5663,34.569,34.5593,34.5594,34.5591
